authorityDraftRevisionId,createdTimestamp,updatedTimestamp,atlasCategory,atlasStatus,reference,revisionSequence,title,status,type,ietfStream,publishedDate,canonicalUrl,canonicalFormat,plainTextUrl,htmlUrl,otherUrl,otherFormat,notes
,,,,relComplete,oauth-v2-multiple-response-types-1_0-07,7,OAuth 2.0 Multiple Response Type Encoding Practices,Revised,Work Group Draft,,2013-03-26,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-07.html,HTML,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-07.txt,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-07.html,,,
,,,,relComplete,oauth-v2-multiple-response-types-1_0-06,6,OAuth 2.0 Multiple Response Type Encoding Practices,Revised,Work Group Draft,,2012-11-19,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-06.html,HTML,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-06.txt,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-06.html,,,
,,,,relComplete,oauth-v2-multiple-response-types-1_0-05,5,OAuth 2.0 Multiple Response Type Encoding Practices,Revised,Work Group Draft,,2012-05-25,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-05.html,HTML,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-05.txt,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-05.html,,,
,,,,relComplete,oauth-v2-multiple-response-types-1_0-04,4,OAuth 2.0 Multiple Response Type Encoding Practices,Revised,Work Group Draft,,2012-04-10,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-04.html,HTML,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-04.txt,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-04.html,,,
,,,,relComplete,oauth-v2-multiple-response-types-1_0-03,3,OAuth 2.0 Multiple Response Type Encoding Practices,Revised,Implementers Draft,,2011-12-23,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-03.html,HTML,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-03.txt,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-03.html,,,
,,,,relComplete,oauth-v2-multiple-response-types-1_0-02,2,OAuth 2.0 Multiple Response Type Encoding Practices,Revised,Work Group Draft,,2011-10-14,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-02.html,HTML,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-02.txt,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-02.html,,,
,,,,relComplete,oauth-v2-multiple-response-types-1_0-01,1,OAuth 2.0 Multiple Response Type Encoding Practices,Revised,Work Group Draft,,,,,,,,,
,,,,relComplete,oauth-v2-form-post-response-mode-1_0-05,5,OAuth 2.0 Form Post Response Mode,Adopted,Final Draft,,2015-04-27,https://openid.net/specs/oauth-v2-form-post-response-mode-1_0-05.html,HTML,https://openid.net/specs/oauth-v2-form-post-response-mode-1_0-05.txt,https://openid.net/specs/oauth-v2-form-post-response-mode-1_0-05.html,,,
,,,,relComplete,oauth-v2-form-post-response-mode-1_0-04,4,OAuth 2.0 Form Post Response Mode,Revised,Work Group Draft,,2015-03-05,https://openid.net/specs/oauth-v2-form-post-response-mode-1_0-04.html,HTML,https://openid.net/specs/oauth-v2-form-post-response-mode-1_0-04.txt,https://openid.net/specs/oauth-v2-form-post-response-mode-1_0-04.html,,,
,,,,relComplete,oauth-v2-form-post-response-mode-1_0-03,3,OAuth 2.0 Form Post Response Mode,Revised,Implementers Draft,,2014-02-25,https://openid.net/specs/oauth-v2-form-post-response-mode-1_0-03.html,HTML,https://openid.net/specs/oauth-v2-form-post-response-mode-1_0-03.txt,https://openid.net/specs/oauth-v2-form-post-response-mode-1_0-03.html,,,
,,,,relComplete,oauth-v2-form-post-response-mode-1_0-02,2,OAuth 2.0 Form Post Response Mode,Revised,Work Group Draft,,2013-12-18,https://openid.net/specs/oauth-v2-form-post-response-mode-1_0-02.html,HTML,https://openid.net/specs/oauth-v2-form-post-response-mode-1_0-02.txt,https://openid.net/specs/oauth-v2-form-post-response-mode-1_0-02.html,,,
,,,,relComplete,oauth-v2-form-post-response-mode-1_0-01,1,OAuth 2.0 Form Post Response Mode,Revised,Work Group Draft,,2013-12-14,https://openid.net/specs/oauth-v2-form-post-response-mode-1_0-01.html,HTML,https://openid.net/specs/oauth-v2-form-post-response-mode-1_0-01.txt,https://openid.net/specs/oauth-v2-form-post-response-mode-1_0-01.html,,,
,,,,relComplete,draft-ietf-oauth-v2-threatmodel-08,8,OAuth 2.0 Threat Model and Security Considerations,Adopted,Internet-Draft,IETF,2012-10-06,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-threatmodel-08.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-threatmodel-08.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2-threatmodel/08/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-threatmodel-07,7,OAuth 2.0 Threat Model and Security Considerations,Revised,Internet-Draft,IETF,2012-08-16,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-threatmodel-07.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-threatmodel-07.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2-threatmodel/07/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-threatmodel-06,6,OAuth 2.0 Threat Model and Security Considerations,Revised,Internet-Draft,IETF,2012-06-27,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-threatmodel-06.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-threatmodel-06.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2-threatmodel/06/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-threatmodel-05,5,OAuth 2.0 Threat Model and Security Considerations,Revised,Internet-Draft,IETF,2012-05-27,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-threatmodel-05.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-threatmodel-05.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2-threatmodel/05/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-threatmodel-04,4,OAuth 2.0 Threat Model and Security Considerations,Revised,Internet-Draft,IETF,2012-05-25,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-threatmodel-04.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-threatmodel-04.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2-threatmodel/04/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-threatmodel-03,3,OAuth 2.0 Threat Model and Security Considerations,Revised,Internet-Draft,IETF,2012-05-25,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-threatmodel-03.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-threatmodel-03.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2-threatmodel/03/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-threatmodel-02,2,OAuth 2.0 Threat Model and Security Considerations,Revised,Internet-Draft,IETF,2012-02-19,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-threatmodel-02.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-threatmodel-02.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2-threatmodel/02/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-threatmodel-01,1,OAuth 2.0 Threat Model and Security Considerations,Revised,Internet-Draft,IETF,2011-10-26,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-threatmodel-01.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-threatmodel-01.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-threatmodel-00,0,OAuth 2.0 Threat Model and Security Considerations,Revised,Internet-Draft,IETF,2011-07-01,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-threatmodel-00.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-threatmodel-00.txt,,,,
,,,,relComplete,draft-ietf-oauth-assertions-18,18,Assertion Framework for OAuth 2.0 Client Authentication and Authorization Grants,Adopted,Internet-Draft,IETF,2014-10-21,https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-18.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-18.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-assertions/18/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-assertions-17,17,Assertion Framework for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2014-07-23,https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-17.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-17.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-assertions/17/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-assertions-16,16,Assertion Framework for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2014-04-28,https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-16.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-16.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-assertions/16/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-assertions-15,15,Assertion Framework for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2014-03-19,https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-15.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-15.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-assertions/15/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-assertions-14,14,Assertion Framework for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2014-01-31,https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-14.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-14.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-assertions/14/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-assertions-13,13,Assertion Framework for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2013-12-09,https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-13.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-13.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-assertions/13/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-assertions-12,12,Assertion Framework for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2013-07-14,https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-12.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-12.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-assertions/12/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-assertions-11,11,Assertion Framework for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2013-03-29,https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-11.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-11.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-assertions/11/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-assertions-10,10,Assertion Framework for OAuth 2.0,Revised,Internet-Draft,IETF,2013-01-19,https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-10.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-10.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-assertions/10/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-assertions-09,9,Assertion Framework for OAuth 2.0,Revised,Internet-Draft,IETF,2012-12-28,https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-09.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-09.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-assertions/09/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-assertions-08,8,Assertion Framework for OAuth 2.0,Revised,Internet-Draft,IETF,2012-11-26,https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-08.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-08.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-assertions/08/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-assertions-07,7,Assertion Framework for OAuth 2.0,Revised,Internet-Draft,IETF,2012-11-07,https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-07.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-07.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-assertions/07/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-assertions-06,6,Assertion Framework for OAuth 2.0,Revised,Internet-Draft,IETF,2012-09-14,https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-06.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-06.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-assertions/06/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-assertions-05,5,Assertion Framework for OAuth 2.0,Revised,Internet-Draft,IETF,2012-09-10,https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-05.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-05.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-assertions/05/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-assertions-04,4,Assertion Framework for OAuth 2.0,Revised,Internet-Draft,IETF,2012-07-02,https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-04.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-04.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-assertions/04/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-assertions-03,3,OAuth 2.0 Assertion Profile,Revised,Internet-Draft,IETF,2012-05-02,https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-03.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-03.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-assertions/03/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-assertions-02,2,OAuth 2.0 Assertion Profile,Revised,Internet-Draft,IETF,2012-04-26,https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-02.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-02.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-assertions/02/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-assertions-01,1,OAuth 2.0 Assertion Profile,Revised,Internet-Draft,IETF,2011-10-31,https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-01.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-01.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-assertions/01/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-assertions-00,0,OAuth 2.0 Assertion Profile,Revised,Internet-Draft,IETF,2011-07-04,https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-00.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-assertions-00.txt,,,,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-23,23,Security Assertion Markup Language (SAML) 2.0 Profile for OAuth 2.0 Client Authentication and Authorization Grants,Adopted,Internet-Draft,IETF,2014-11-12,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-23.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-23.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-saml2-bearer/23/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-22,22,Security Assertion Markup Language (SAML) 2.0 Profile for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2014-10-21,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-22.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-22.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-saml2-bearer/22/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-21,21,Security Assertion Markup Language (SAML) 2.0 Profile for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2014-07-23,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-21.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-21.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-saml2-bearer/21/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-20,20,Security Assertion Markup Language (SAML) 2.0 Profile for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2014-04-28,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-20.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-20.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-saml2-bearer/20/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-19,19,Security Assertion Markup Language (SAML) 2.0 Profile for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2014-03-19,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-19.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-19.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-saml2-bearer/19/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-18,18,Security Assertion Markup Language (SAML) 2.0 Profile for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2013-12-09,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-18.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-18.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-saml2-bearer/18/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-17,17,Security Assertion Markup Language (SAML) 2.0 Profile for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2013-07-14,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-17.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-17.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-saml2-bearer/17/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-16,16,Security Assertion Markup Language (SAML) 2.0 Profile for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2013-03-29,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-16.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-16.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-saml2-bearer/16/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-15,15,SAML 2.0 Bearer Assertion Profiles for OAuth 2.0,Revised,Internet-Draft,IETF,2012-11-07,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-15.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-15.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-saml2-bearer/15/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-14,14,SAML 2.0 Bearer Assertion Profiles for OAuth 2.0,Revised,Internet-Draft,IETF,2012-09-14,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-14.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-14.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-saml2-bearer/14/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-13,13,SAML 2.0 Bearer Assertion Profiles for OAuth 2.0,Revised,Internet-Draft,IETF,2012-07-03,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-13.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-13.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-saml2-bearer/13/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-12,12,SAML 2.0 Bearer Assertion Profiles for OAuth 2.0,Revised,Internet-Draft,IETF,2012-05-03,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-12.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-12.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-saml2-bearer/12/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-11,11,SAML 2.0 Bearer Assertion Profiles for OAuth 2.0,Revised,Internet-Draft,IETF,2012-04-26,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-11.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-11.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-saml2-bearer/11/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-10,10,SAML 2.0 Bearer Assertion Profiles for OAuth 2.0,Revised,Internet-Draft,IETF,2012-01-03,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-10.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-10.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-saml2-bearer/10/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-09,9,SAML 2.0 Bearer Assertion Profiles for OAuth 2.0,Revised,Internet-Draft,IETF,2011-10-28,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-09.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-09.txt,,,,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-08,8,SAML 2.0 Bearer Assertion Profiles for OAuth 2.0,Revised,Internet-Draft,IETF,2011-08-30,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-08.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-08.txt,,,,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-07,7,SAML 2.0 Bearer Assertion Profiles for OAuth 2.0,Revised,Internet-Draft,IETF,2011-08-30,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-07.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-07.txt,,,,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-06,6,SAML 2.0 Bearer Assertion Profiles for OAuth 2.0,Revised,Internet-Draft,IETF,2011-08-19,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-06.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-06.txt,,,,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-05,5,SAML 2.0 Bearer Assertion Profiles for OAuth 2.0,Revised,Internet-Draft,IETF,2011-08-03,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-05.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-05.txt,,,,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-04,4,SAML 2.0 Bearer Assertion Grant Type Profile for OAuth 2.0,Revised,Internet-Draft,IETF,2011-05-23,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-04.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-04.txt,,,,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-03,3,SAML 2.0 Bearer Assertion Grant Type Profile for OAuth 2.0,Revised,Internet-Draft,IETF,2011-02-04,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-03.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-03.txt,,,,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-02,2,SAML 2.0 Bearer Assertion Grant Type Profile for OAuth 2.0,Revised,Internet-Draft,IETF,2011-02-02,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-02.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-02.txt,,,,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-01,1,SAML 2.0 Bearer Assertion Grant Type Profile for OAuth 2.0,Revised,Internet-Draft,IETF,2011-01-28,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-01.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-01.txt,,,,
,,,,relComplete,draft-ietf-oauth-saml2-bearer-00,0,SAML 2.0 Bearer Assertion Grant Type Profile for OAuth 2.0,Revised,Internet-Draft,IETF,2011-01-04,https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-00.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-saml2-bearer-00.txt,,,,
,,,,relComplete,draft-campbell-oauth-saml-01,1,SAML 2.0 Bearer Assertion Grant Type Profile for OAuth 2.0,Replaced,Internet-Draft,,2010-12-13,https://www.ietf.org/archive/id/draft-campbell-oauth-saml-01.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-campbell-oauth-saml-01.txt,,https://datatracker.ietf.org/doc/draft-campbell-oauth-saml/01/,IETF Datatracker,
,,,,relComplete,draft-campbell-oauth-saml-00,0,SAML 2.0 Bearer Assertion Profile for OAuth 2.0,Revised,Internet-Draft,,2010-07-27,https://www.ietf.org/archive/id/draft-campbell-oauth-saml-00.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-campbell-oauth-saml-00.txt,,,,
,,,,relComplete,draft-ietf-oauth-jwt-bearer-12,12,JSON Web Token (JWT) Profile for OAuth 2.0 Client Authentication and Authorization Grants,Adopted,Internet-Draft,IETF,2014-11-12,https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-12.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-12.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-jwt-bearer/12/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-jwt-bearer-11,11,JSON Web Token (JWT) Profile for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2014-10-21,https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-11.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-11.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-jwt-bearer/11/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-jwt-bearer-10,10,JSON Web Token (JWT) Profile for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2014-07-23,https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-10.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-10.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-jwt-bearer/10/,IETF Datatracker,
