authorityId,createdTimestamp,updatedTimestamp,atlasCategory,atlasStatus,reference,versionTag,title,status,type,ietfStream,publishedDate,deprecatedDate,withdrawnDate,canonicalUrl,canonicalFormat,plainTextUrl,htmlUrl,otherUrl,otherFormat,doi,notes
,,,,relOnly; relComplete,RFC7234,,Hypertext Transfer Protocol (HTTP/1.1): Caching,Obsoleted; Errata,Proposed Standard,IETF,2014-06-06,,,https://www.rfc-editor.org/rfc/rfc7234.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7234.txt,https://www.rfc-editor.org/rfc/rfc7234.html,https://datatracker.ietf.org/doc/rfc7234/,IETF Datatracker,10.17487/RFC7234,
,,,,relOnly; relComplete,RFC7235,,Hypertext Transfer Protocol (HTTP/1.1): Authentication,Obsoleted,Proposed Standard,IETF,2014-06-06,,,https://www.rfc-editor.org/rfc/rfc7235.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7235.txt,https://www.rfc-editor.org/rfc/rfc7235.html,https://datatracker.ietf.org/doc/rfc7235/,IETF Datatracker,10.17487/RFC7235,
,,,,relOnly; relComplete,RFC7540,,Hypertext Transfer Protocol Version 2 (HTTP/2),Obsoleted; Updated; Errata,Proposed Standard,IETF,2015-05-14,,,https://www.rfc-editor.org/rfc/rfc7540.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7540.txt,https://www.rfc-editor.org/rfc/rfc7540.html,https://datatracker.ietf.org/doc/rfc7540/,IETF Datatracker,10.17487/RFC7540,
,,,,relOnly; relComplete,RFC9110,,HTTP Semantics,Active; Errata,Internet Standard,IETF,2022-06-06,,,https://www.rfc-editor.org/rfc/rfc9110.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9110.txt,https://www.rfc-editor.org/rfc/rfc9110.html,https://datatracker.ietf.org/doc/rfc9110/,IETF Datatracker,10.17487/RFC9110,
,,,,relOnly; relComplete,RFC9111,,HTTP Caching,Active,Internet Standard,IETF,2022-06-06,,,https://www.rfc-editor.org/rfc/rfc9111.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9111.txt,https://www.rfc-editor.org/rfc/rfc9111.html,https://datatracker.ietf.org/doc/rfc9111/,IETF Datatracker,10.17487/RFC9111,
,,,,relOnly; relComplete,RFC9112,,HTTP/1.1,Active; Updated; Errata,Internet Standard,IETF,2022-06-06,,,https://www.rfc-editor.org/rfc/rfc9112.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9112.txt,https://www.rfc-editor.org/rfc/rfc9112.html,https://datatracker.ietf.org/doc/rfc9112/,IETF Datatracker,10.17487/RFC9112,
,,,,relOnly; relComplete,RFC9113,,HTTP/2,Active; Errata,Proposed Standard,IETF,2022-06-06,,,https://www.rfc-editor.org/rfc/rfc9113.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9113.txt,https://www.rfc-editor.org/rfc/rfc9113.html,https://datatracker.ietf.org/doc/rfc9113/,IETF Datatracker,10.17487/RFC9113,
,,,,relOnly; relComplete,RFC9114,,HTTP/3,Active; Errata,Proposed Standard,IETF,2022-06-06,,,https://www.rfc-editor.org/rfc/rfc9114.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9114.txt,https://www.rfc-editor.org/rfc/rfc9114.html,https://datatracker.ietf.org/doc/rfc9114/,IETF Datatracker,10.17487/RFC9114,
,,,,relOnly; relComplete,RFC1630,,Universal Resource Identifiers in WWW,Informational; Errata,RFC - Informational,Legacy,1994-06-01,,,https://www.rfc-editor.org/rfc/rfc1630.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1630.txt,https://www.rfc-editor.org/rfc/rfc1630.html,https://datatracker.ietf.org/doc/rfc1630/,IETF Datatracker,10.17487/RFC1630,
,,,,relOnly; relComplete,RFC1738,,Uniform Resource Locators (URL),Obsoleted; Updated; Errata,Proposed Standard,Legacy,1994-12-01,,,https://www.rfc-editor.org/rfc/rfc1738.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1738.txt,https://www.rfc-editor.org/rfc/rfc1738.html,https://datatracker.ietf.org/doc/rfc1738/,IETF Datatracker,10.17487/RFC1738,
,,,,relOnly; relComplete,RFC1808,,Relative Uniform Resource Locators,Obsoleted; Updated,Proposed Standard,Legacy,1995-06-01,,,https://www.rfc-editor.org/rfc/rfc1808.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1808.txt,https://www.rfc-editor.org/rfc/rfc1808.html,https://datatracker.ietf.org/doc/rfc1808/,IETF Datatracker,10.17487/RFC1808,
,,,,relOnly; relComplete,RFC2141,,URN Syntax,Obsoleted; Errata,Proposed Standard,IETF,1997-05-01,,,https://www.rfc-editor.org/rfc/rfc2141.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2141.txt,https://www.rfc-editor.org/rfc/rfc2141.html,https://datatracker.ietf.org/doc/rfc2141/,IETF Datatracker,10.17487/RFC2141,
,,,,relOnly; relComplete,RFC2396,,Uniform Resource Identifiers (URI): Generic Syntax,Obsoleted; Updated; Errata,Draft Standard,Legacy,1998-08-01,,,https://www.rfc-editor.org/rfc/rfc2396.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2396.txt,https://www.rfc-editor.org/rfc/rfc2396.html,https://datatracker.ietf.org/doc/rfc2396/,IETF Datatracker,10.17487/RFC2396,
,,,,relOnly; relComplete,RFC2611,,URN Namespace Definition Mechanisms,Obsoleted,Best Current Practice,IETF,1999-06-01,,,https://www.rfc-editor.org/rfc/rfc2611.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2611.txt,https://www.rfc-editor.org/rfc/rfc2611.html,https://datatracker.ietf.org/doc/rfc2611/,IETF Datatracker,10.17487/RFC2611,
,,,,relOnly; relComplete,RFC2732,,Format for Literal IPv6 Addresses in URL's,Obsoleted; Errata,Proposed Standard,IETF,1999-12-01,,,https://www.rfc-editor.org/rfc/rfc2732.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2732.txt,https://www.rfc-editor.org/rfc/rfc2732.html,https://datatracker.ietf.org/doc/rfc2732/,IETF Datatracker,10.17487/RFC2732,
,,,,relOnly; relComplete,RFC3406,,Uniform Resource Names (URN) Namespace Definition Mechanisms,Obsoleted; Errata,Best Current Practice,IETF,2002-10-17,,,https://www.rfc-editor.org/rfc/rfc3406.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc3406.txt,https://www.rfc-editor.org/rfc/rfc3406.html,https://datatracker.ietf.org/doc/rfc3406/,IETF Datatracker,10.17487/RFC3406,
,,,,relOnly; relComplete,RFC3986,,Uniform Resource Identifier (URI): Generic Syntax,Active; Updated; Errata,Internet Standard,IETF,2005-01-25,,,https://www.rfc-editor.org/rfc/rfc3986.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc3986.txt,https://www.rfc-editor.org/rfc/rfc3986.html,https://datatracker.ietf.org/doc/rfc3986/,IETF Datatracker,10.17487/RFC3986,
,,,,relOnly; relComplete,RFC3987,,Internationalized Resource Identifiers (IRIs),Active; Errata,Proposed Standard,IETF,2005-01-25,,,https://www.rfc-editor.org/rfc/rfc3987.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc3987.txt,https://www.rfc-editor.org/rfc/rfc3987.html,https://datatracker.ietf.org/doc/rfc3987/,IETF Datatracker,10.17487/RFC3987,
,,,,relOnly; relComplete,RFC7320,,URI Design and Ownership,Obsoleted; Errata,Best Current Practice,IETF,2014-07-10,,,https://www.rfc-editor.org/rfc/rfc7320.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7320.txt,https://www.rfc-editor.org/rfc/rfc7320.html,https://datatracker.ietf.org/doc/rfc7320/,IETF Datatracker,10.17487/RFC7320,
,,,,relOnly; relComplete,RFC8820,,URI Design and Ownership,Active,Best Current Practice,IETF,2020-06-30,,,https://www.rfc-editor.org/rfc/rfc8820.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc8820.txt,https://www.rfc-editor.org/rfc/rfc8820.html,https://datatracker.ietf.org/doc/rfc8820/,IETF Datatracker,10.17487/RFC8820,
,,,,relOnly; relComplete,WHATWG URL,Living Standard,URL,Living Standard,WHATWG Living Standard,,,,,https://url.spec.whatwg.org/,HTML,,https://url.spec.whatwg.org/,,,,
,,,,relOnly; relComplete,RFC1041,,Telnet 3270 regime option,Deprecated; Updated,RFC - Historic,Legacy,1988-01-01,,,https://www.rfc-editor.org/rfc/rfc1041.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1041.txt,https://www.rfc-editor.org/rfc/rfc1041.html,https://datatracker.ietf.org/doc/rfc1041/,IETF Datatracker,10.17487/RFC1041,
,,,,relOnly; relComplete,RFC2069,,An Extension to HTTP : Digest Access Authentication,Obsoleted; Errata,Proposed Standard,IETF,1997-01-01,,,https://www.rfc-editor.org/rfc/rfc2069.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2069.txt,https://www.rfc-editor.org/rfc/rfc2069.html,https://datatracker.ietf.org/doc/rfc2069/,IETF Datatracker,10.17487/RFC2069,
,,,,relOnly; relComplete,RFC2109,,HTTP State Management Mechanism,Deprecated; Obsoleted,RFC - Historic,IETF,1997-02-01,,,https://www.rfc-editor.org/rfc/rfc2109.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2109.txt,https://www.rfc-editor.org/rfc/rfc2109.html,https://datatracker.ietf.org/doc/rfc2109/,IETF Datatracker,10.17487/RFC2109,
,,,,relOnly; relComplete,RFC2145,,Use and Interpretation of HTTP Version Numbers,Informational; Obsoleted,RFC - Informational,IETF,1997-05-01,,,https://www.rfc-editor.org/rfc/rfc2145.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2145.txt,https://www.rfc-editor.org/rfc/rfc2145.html,https://datatracker.ietf.org/doc/rfc2145/,IETF Datatracker,10.17487/RFC2145,
,,,,stub,RFC2355,,TN3270 Enhancements,Active; Updated; Errata,Draft Standard,IETF,1998-06-01,,,https://www.rfc-editor.org/rfc/rfc2355.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2355.txt,https://www.rfc-editor.org/rfc/rfc2355.html,https://datatracker.ietf.org/doc/rfc2355/,IETF Datatracker,10.17487/RFC2355,
,,,,relOnly; relComplete,RFC2368,,The mailto URL scheme,Obsoleted,Proposed Standard,Legacy,1998-07-01,,,https://www.rfc-editor.org/rfc/rfc2368.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2368.txt,https://www.rfc-editor.org/rfc/rfc2368.html,https://datatracker.ietf.org/doc/rfc2368/,IETF Datatracker,10.17487/RFC2368,
,,,,relOnly; relComplete,RFC2617,,HTTP Authentication: Basic and Digest Access Authentication,Obsoleted; Errata,Draft Standard,IETF,1999-06-01,,,https://www.rfc-editor.org/rfc/rfc2617.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2617.txt,https://www.rfc-editor.org/rfc/rfc2617.html,https://datatracker.ietf.org/doc/rfc2617/,IETF Datatracker,10.17487/RFC2617,
,,,,relOnly; relComplete,RFC2717,,Registration Procedures for URL Scheme Names,Obsoleted,Best Current Practice,IETF,1999-11-01,,,https://www.rfc-editor.org/rfc/rfc2717.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2717.txt,https://www.rfc-editor.org/rfc/rfc2717.html,https://datatracker.ietf.org/doc/rfc2717/,IETF Datatracker,10.17487/RFC2717,
,,,,relOnly; relComplete,RFC2718,,Guidelines for new URL Schemes,Informational; Obsoleted,RFC - Informational,IETF,1999-11-01,,,https://www.rfc-editor.org/rfc/rfc2718.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2718.txt,https://www.rfc-editor.org/rfc/rfc2718.html,https://datatracker.ietf.org/doc/rfc2718/,IETF Datatracker,10.17487/RFC2718,
,,,,relOnly; relComplete,RFC2817,,Upgrading to TLS Within HTTP/1.1,Active; Updated; Errata,Proposed Standard,IETF,2000-05-01,,,https://www.rfc-editor.org/rfc/rfc2817.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2817.txt,https://www.rfc-editor.org/rfc/rfc2817.html,https://datatracker.ietf.org/doc/rfc2817/,IETF Datatracker,10.17487/RFC2817,
,,,,relOnly; relComplete,RFC2965,,HTTP State Management Mechanism,Deprecated; Obsoleted; Errata,RFC - Historic,IETF,2000-10-01,,,https://www.rfc-editor.org/rfc/rfc2965.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2965.txt,https://www.rfc-editor.org/rfc/rfc2965.html,https://datatracker.ietf.org/doc/rfc2965/,IETF Datatracker,10.17487/RFC2965,
,,,,relOnly; relComplete,RFC3864,,Registration Procedures for Message Header Fields,Active; Updated,Best Current Practice,IETF,2004-09-17,,,https://www.rfc-editor.org/rfc/rfc3864.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc3864.txt,https://www.rfc-editor.org/rfc/rfc3864.html,https://datatracker.ietf.org/doc/rfc3864/,IETF Datatracker,10.17487/RFC3864,
,,,,stub,RFC4007,,IPv6 Scoped Address Architecture,Active; Updated; Errata,Proposed Standard,IETF,2005-03-18,,,https://www.rfc-editor.org/rfc/rfc4007.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc4007.txt,https://www.rfc-editor.org/rfc/rfc4007.html,https://datatracker.ietf.org/doc/rfc4007/,IETF Datatracker,10.17487/RFC4007,
,,,,relOnly; relComplete,RFC4248,,The telnet URI Scheme,Active,Proposed Standard,IETF,2005-10-31,,,https://www.rfc-editor.org/rfc/rfc4248.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc4248.txt,https://www.rfc-editor.org/rfc/rfc4248.html,https://datatracker.ietf.org/doc/rfc4248/,IETF Datatracker,10.17487/RFC4248,
,,,,relOnly; relComplete,RFC4266,,The gopher URI Scheme,Active,Proposed Standard,IETF,2005-11-22,,,https://www.rfc-editor.org/rfc/rfc4266.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc4266.txt,https://www.rfc-editor.org/rfc/rfc4266.html,https://datatracker.ietf.org/doc/rfc4266/,IETF Datatracker,10.17487/RFC4266,
,,,,relOnly; relComplete,RFC4395,,Guidelines and Registration Procedures for New URI Schemes,Obsoleted; Errata,Best Current Practice,IETF,2006-02-13,,,https://www.rfc-editor.org/rfc/rfc4395.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc4395.txt,https://www.rfc-editor.org/rfc/rfc4395.html,https://datatracker.ietf.org/doc/rfc4395/,IETF Datatracker,10.17487/RFC4395,
,,,,relOnly; relComplete,RFC5785,,Defining Well-Known Uniform Resource Identifiers (URIs),Obsoleted; Errata,Proposed Standard,IETF,2010-04-06,,,https://www.rfc-editor.org/rfc/rfc5785.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc5785.txt,https://www.rfc-editor.org/rfc/rfc5785.html,https://datatracker.ietf.org/doc/rfc5785/,IETF Datatracker,10.17487/RFC5785,
,,,,relOnly; relComplete,RFC6068,,The 'mailto' URI Scheme,Active; Errata,Proposed Standard,IETF,2010-10-04,,,https://www.rfc-editor.org/rfc/rfc6068.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6068.txt,https://www.rfc-editor.org/rfc/rfc6068.html,https://datatracker.ietf.org/doc/rfc6068/,IETF Datatracker,10.17487/RFC6068,
,,,,stub,RFC6122,,Extensible Messaging and Presence Protocol (XMPP): Address Format,Obsoleted; Errata,Proposed Standard,IETF,2011-03-30,,,https://www.rfc-editor.org/rfc/rfc6122.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6122.txt,https://www.rfc-editor.org/rfc/rfc6122.html,https://datatracker.ietf.org/doc/rfc6122/,IETF Datatracker,10.17487/RFC6122,
,,,,relOnly; relComplete,RFC6196,,Moving mailserver: URI Scheme to Historic,Active; Errata,Proposed Standard,IETF,2011-03-24,,,https://www.rfc-editor.org/rfc/rfc6196.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6196.txt,https://www.rfc-editor.org/rfc/rfc6196.html,https://datatracker.ietf.org/doc/rfc6196/,IETF Datatracker,10.17487/RFC6196,
,,,,relOnly; relComplete,RFC6265,,HTTP State Management Mechanism,Active; Errata,Proposed Standard,IETF,2011-04-27,,,https://www.rfc-editor.org/rfc/rfc6265.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6265.txt,https://www.rfc-editor.org/rfc/rfc6265.html,https://datatracker.ietf.org/doc/rfc6265/,IETF Datatracker,10.17487/RFC6265,
,,,,relOnly; relComplete,RFC6266,,Use of the Content-Disposition Header Field in the Hypertext Transfer Protocol (HTTP),Active; Errata,Proposed Standard,IETF,2011-06-06,,,https://www.rfc-editor.org/rfc/rfc6266.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6266.txt,https://www.rfc-editor.org/rfc/rfc6266.html,https://datatracker.ietf.org/doc/rfc6266/,IETF Datatracker,10.17487/RFC6266,
,,,,relOnly; relComplete,RFC6270,,The 'tn3270' URI Scheme,Active; Errata,Proposed Standard,IETF,2011-06-06,,,https://www.rfc-editor.org/rfc/rfc6270.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6270.txt,https://www.rfc-editor.org/rfc/rfc6270.html,https://datatracker.ietf.org/doc/rfc6270/,IETF Datatracker,10.17487/RFC6270,
,,,,relOnly; relComplete,RFC6585,,Additional HTTP Status Codes,Active; Errata,Proposed Standard,IETF,2012-04-30,,,https://www.rfc-editor.org/rfc/rfc6585.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6585.txt,https://www.rfc-editor.org/rfc/rfc6585.html,https://datatracker.ietf.org/doc/rfc6585/,IETF Datatracker,10.17487/RFC6585,
,,,,relOnly; relComplete,RFC6874,,Representing IPv6 Zone Identifiers in Address Literals and Uniform Resource Identifiers,Obsoleted; Errata,Proposed Standard,IETF,2013-02-22,,,https://www.rfc-editor.org/rfc/rfc6874.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6874.txt,https://www.rfc-editor.org/rfc/rfc6874.html,https://datatracker.ietf.org/doc/rfc6874/,IETF Datatracker,10.17487/RFC6874,
,,,,relOnly; relComplete,RFC7236,,Initial Hypertext Transfer Protocol (HTTP) Authentication Scheme Registrations,Informational,RFC - Informational,IETF,2014-06-06,,,https://www.rfc-editor.org/rfc/rfc7236.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7236.txt,https://www.rfc-editor.org/rfc/rfc7236.html,https://datatracker.ietf.org/doc/rfc7236/,IETF Datatracker,10.17487/RFC7236,
,,,,relOnly; relComplete,RFC7237,,Initial Hypertext Transfer Protocol (HTTP) Method Registrations,Informational,RFC - Informational,IETF,2014-06-06,,,https://www.rfc-editor.org/rfc/rfc7237.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7237.txt,https://www.rfc-editor.org/rfc/rfc7237.html,https://datatracker.ietf.org/doc/rfc7237/,IETF Datatracker,10.17487/RFC7237,
,,,,relOnly; relComplete,RFC7238,,The Hypertext Transfer Protocol Status Code 308 (Permanent Redirect),Obsoleted,RFC - Experimental,IETF,2014-06-06,,,https://www.rfc-editor.org/rfc/rfc7238.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7238.txt,https://www.rfc-editor.org/rfc/rfc7238.html,https://datatracker.ietf.org/doc/rfc7238/,IETF Datatracker,10.17487/RFC7238,
,,,,relOnly; relComplete,RFC7538,,The Hypertext Transfer Protocol Status Code 308 (Permanent Redirect),Obsoleted,Proposed Standard,IETF,2015-04-06,,,https://www.rfc-editor.org/rfc/rfc7538.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7538.txt,https://www.rfc-editor.org/rfc/rfc7538.html,https://datatracker.ietf.org/doc/rfc7538/,IETF Datatracker,10.17487/RFC7538,
,,,,relOnly; relComplete,RFC7595,,Guidelines and Registration Procedures for URI Schemes,Active; Updated; Errata,Best Current Practice,IETF,2015-06-19,,,https://www.rfc-editor.org/rfc/rfc7595.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7595.txt,https://www.rfc-editor.org/rfc/rfc7595.html,https://datatracker.ietf.org/doc/rfc7595/,IETF Datatracker,10.17487/RFC7595,
,,,,relOnly; relComplete,RFC7615,,HTTP Authentication-Info and Proxy-Authentication-Info Response Header Fields,Obsoleted,Proposed Standard,IETF,2015-09-30,,,https://www.rfc-editor.org/rfc/rfc7615.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7615.txt,https://www.rfc-editor.org/rfc/rfc7615.html,https://datatracker.ietf.org/doc/rfc7615/,IETF Datatracker,10.17487/RFC7615,
,,,,relOnly; relComplete,RFC7616,,HTTP Digest Access Authentication,Active; Errata,Proposed Standard,IETF,2015-09-30,,,https://www.rfc-editor.org/rfc/rfc7616.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7616.txt,https://www.rfc-editor.org/rfc/rfc7616.html,https://datatracker.ietf.org/doc/rfc7616/,IETF Datatracker,10.17487/RFC7616,
,,,,relOnly; relComplete,RFC7617,,The 'Basic' HTTP Authentication Scheme,Active,Proposed Standard,IETF,2015-09-30,,,https://www.rfc-editor.org/rfc/rfc7617.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7617.txt,https://www.rfc-editor.org/rfc/rfc7617.html,https://datatracker.ietf.org/doc/rfc7617/,IETF Datatracker,10.17487/RFC7617,
,,,,relOnly; relComplete,RFC7622,,Extensible Messaging and Presence Protocol (XMPP): Address Format,Active; Updated; Errata,Proposed Standard,IETF,2015-09-08,,,https://www.rfc-editor.org/rfc/rfc7622.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7622.txt,https://www.rfc-editor.org/rfc/rfc7622.html,https://datatracker.ietf.org/doc/rfc7622/,IETF Datatracker,10.17487/RFC7622,
,,,,relOnly; relComplete,RFC7694,,Hypertext Transfer Protocol (HTTP) Client-Initiated Content-Encoding,Obsoleted,Proposed Standard,IETF,2015-11-03,,,https://www.rfc-editor.org/rfc/rfc7694.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7694.txt,https://www.rfc-editor.org/rfc/rfc7694.html,https://datatracker.ietf.org/doc/rfc7694/,IETF Datatracker,10.17487/RFC7694,
,,,,relOnly; relComplete,RFC8089,,"The ""file"" URI Scheme",Active; Updated; Errata,Proposed Standard,IETF,2017-02-17,,,https://www.rfc-editor.org/rfc/rfc8089.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc8089.txt,https://www.rfc-editor.org/rfc/rfc8089.html,https://datatracker.ietf.org/doc/rfc8089/,IETF Datatracker,10.17487/RFC8089,
,,,,relOnly; relComplete,RFC8615,,Well-Known Uniform Resource Identifiers (URIs),Active,Proposed Standard,IETF,2019-05-20,,,https://www.rfc-editor.org/rfc/rfc8615.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc8615.txt,https://www.rfc-editor.org/rfc/rfc8615.html,https://datatracker.ietf.org/doc/rfc8615/,IETF Datatracker,10.17487/RFC8615,
,,,,relOnly; relComplete,RFC8740,,Using TLS 1.3 with HTTP/2,Obsoleted,Proposed Standard,IETF,2020-02-23,,,https://www.rfc-editor.org/rfc/rfc8740.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc8740.txt,https://www.rfc-editor.org/rfc/rfc8740.html,https://datatracker.ietf.org/doc/rfc8740/,IETF Datatracker,10.17487/RFC8740,
,,,,relOnly; relComplete,RFC9298,,Proxying UDP in HTTP,Active; Updated,Proposed Standard,IETF,2022-08-24,,,https://www.rfc-editor.org/rfc/rfc9298.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9298.txt,https://www.rfc-editor.org/rfc/rfc9298.html,https://datatracker.ietf.org/doc/rfc9298/,IETF Datatracker,10.17487/RFC9298,
,,,,relOnly; relComplete,RFC9484,,Proxying IP in HTTP,Active; Errata,Proposed Standard,IETF,2023-10-19,,,https://www.rfc-editor.org/rfc/rfc9484.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9484.txt,https://www.rfc-editor.org/rfc/rfc9484.html,https://datatracker.ietf.org/doc/rfc9484/,IETF Datatracker,10.17487/RFC9484,
,,,,relOnly; relComplete,RFC9844,,Entering IPv6 Zone Identifiers in User Interfaces,Active,Proposed Standard,IETF,2025-08-22,,,https://www.rfc-editor.org/rfc/rfc9844.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9844.txt,https://www.rfc-editor.org/rfc/rfc9844.html,https://datatracker.ietf.org/doc/rfc9844/,IETF Datatracker,10.17487/RFC9844,
,,,,relOnly; relComplete,RFC9931,,Security Considerations for Optimistic Protocol Transitions in HTTP/1.1,Active,Proposed Standard,IETF,2026-03-06,,,https://www.rfc-editor.org/rfc/rfc9931.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9931.txt,https://www.rfc-editor.org/rfc/rfc9931.html,https://datatracker.ietf.org/doc/rfc9931/,IETF Datatracker,10.17487/RFC9931,
,,,,stub,OAuth Core 1.0 revA,,OAuth Core 1.0 Revision A,Informational; Errata,Independent Standard,,2009-06-24,,,https://oauth.net/core/1.0a/,HTML,,https://oauth.net/core/1.0a/,,,,
,,,,stub,OATC OMAP,,Online Multimedia Authorization Protocol,Active,Specification,,2012-08-22,,,https://www.svta.org/product/online-multimedia-authorization-protocol/,PDF,,,,,,
,,,,relComplete; refComplete,RFC5849,,The OAuth 1.0 Protocol,Informational; Obsoleted; Errata,RFC - Informational,IETF,2010-04-20,,,https://www.rfc-editor.org/rfc/rfc5849.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc5849.txt,https://www.rfc-editor.org/rfc/rfc5849.html,https://datatracker.ietf.org/doc/rfc5849/,IETF Datatracker,10.17487/RFC5849,
,,,,relComplete; draftsCaptured,RFC7515,,JSON Web Signature (JWS),Active; Errata,Proposed Standard,IETF,2015-05-19,,,https://www.rfc-editor.org/rfc/rfc7515.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7515.txt,https://www.rfc-editor.org/rfc/rfc7515.html,https://datatracker.ietf.org/doc/rfc7515/,IETF Datatracker,10.17487/RFC7515,
,,,,relComplete; draftsCaptured,RFC7516,,JSON Web Encryption (JWE),Active; Errata,Proposed Standard,IETF,2015-05-19,,,https://www.rfc-editor.org/rfc/rfc7516.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7516.txt,https://www.rfc-editor.org/rfc/rfc7516.html,https://datatracker.ietf.org/doc/rfc7516/,IETF Datatracker,10.17487/RFC7516,
,,,,relComplete; draftsCaptured,RFC7517,,JSON Web Key (JWK),Active; Errata,Proposed Standard,IETF,2015-05-19,,,https://www.rfc-editor.org/rfc/rfc7517.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7517.txt,https://www.rfc-editor.org/rfc/rfc7517.html,https://datatracker.ietf.org/doc/rfc7517/,IETF Datatracker,10.17487/RFC7517,
,,,,relComplete; draftsCaptured,RFC7518,,JSON Web Algorithms (JWA),Active; Updated; Errata,Proposed Standard,IETF,2015-05-19,,,https://www.rfc-editor.org/rfc/rfc7518.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7518.txt,https://www.rfc-editor.org/rfc/rfc7518.html,https://datatracker.ietf.org/doc/rfc7518/,IETF Datatracker,10.17487/RFC7518,
,,,,relComplete; draftsCaptured,RFC7519,,JSON Web Token (JWT),Active; Updated; Errata,Proposed Standard,IETF,2015-05-19,,,https://www.rfc-editor.org/rfc/rfc7519.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7519.txt,https://www.rfc-editor.org/rfc/rfc7519.html,https://datatracker.ietf.org/doc/rfc7519/,IETF Datatracker,10.17487/RFC7519,
